IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
3.10.138.71,2082,0,false,ORD,North America,Chicago,167,0.00
176.116.21.36,2053,80,false,LHR,Europe,London,167,0.00
54.183.84.141,8443,0,false,ORD,North America,Chicago,167,0.00
184.169.204.155,80,0,false,ORD,North America,Chicago,167,0.00
18.168.203.112,8880,0,false,ORD,North America,Chicago,167,0.00
18.169.106.145,2083,0,false,ORD,North America,Chicago,167,0.00
54.193.230.252,2053,0,false,ORD,North America,Chicago,167,0.00
18.168.226.10,443,0,false,ORD,North America,Chicago,167,0.00
54.193.230.252,2087,0,false,ORD,North America,Chicago,167,0.00
176.116.21.124,2052,0,false,LHR,Europe,London,167,0.00
54.219.16.142,2052,0,false,ORD,North America,Chicago,167,0.00
54.177.233.59,2052,0,false,ORD,North America,Chicago,167,0.00
176.116.21.103,2083,80,false,LHR,Europe,London,167,0.00
176.116.21.89,2083,80,false,LHR,Europe,London,167,0.00
18.168.226.10,8080,0,false,ORD,North America,Chicago,167,0.00
176.116.21.94,2053,0,false,LHR,Europe,London,167,0.00
176.116.21.132,2096,0,false,LHR,Europe,London,167,0.00
35.178.121.157,8880,0,false,ORD,North America,Chicago,167,0.00
18.168.203.112,2053,0,false,ORD,North America,Chicago,167,0.00
3.10.175.10,2095,0,false,ORD,North America,Chicago,167,0.00
13.57.12.65,2096,0,false,ORD,North America,Chicago,167,0.00
3.101.67.111,8443,0,false,ORD,North America,Chicago,167,0.00
176.116.21.108,2083,0,false,LHR,Europe,London,167,0.00
54.219.183.153,8443,0,false,ORD,North America,Chicago,167,0.00
3.10.138.71,8880,0,false,ORD,North America,Chicago,167,0.00
176.116.21.133,2052,80,false,LHR,Europe,London,167,0.00
176.116.21.137,2082,0,false,LHR,Europe,London,167,0.00
50.18.17.67,2053,0,false,ORD,North America,Chicago,167,0.00
18.168.226.10,2053,0,false,ORD,North America,Chicago,167,0.00
3.8.162.215,2087,0,false,ORD,North America,Chicago,167,0.00
3.10.175.10,2053,0,false,ORD,North America,Chicago,167,0.00
35.178.121.157,443,0,false,ORD,North America,Chicago,167,0.00
54.183.241.227,8080,0,false,ORD,North America,Chicago,167,0.00
54.215.254.105,8443,0,false,ORD,North America,Chicago,167,0.00
3.10.144.169,2053,0,false,ORD,North America,Chicago,167,0.00
18.168.226.136,8880,0,false,ORD,North America,Chicago,167,0.00
18.168.203.112,80,0,false,ORD,North America,Chicago,167,0.00
3.10.138.71,2083,0,false,ORD,North America,Chicago,167,0.00
18.168.196.113,80,0,false,ORD,North America,Chicago,167,0.00
176.116.21.127,2096,80,false,LHR,Europe,London,168,0.00
